i_mean,q_mean,i_std,q_std,i_var,q_var,iq_cov,amplitude_mean,amplitude_std,amplitude_var,phase_mean,phase_std,real_kurtosis_like,imag_kurtosis_like,papr_db,snr_db,channel_type,modulation
0.006733979244454663,0.004113590720005939,0.71282484357729,0.7112991098237433,0.5081192576209881,0.5059464236360497,0.0007426042324386404,1.0031232383884852,0.08872270265897472,0.00787171796711284,0.005447917705135948,1.7509982136535645,1.0621541771530323,1.0617347707328644,2.280097704506478,18.10667545932233,AWGN,QPSK
-0.021994854932636636,-0.013004583270278227,0.7152347329751809,0.7138088232962262,0.5115607232540783,0.5095230362155431,-0.0020826771210493656,1.0056613774844683,0.10189134475118201,0.010381846135204226,-0.019171249868367147,1.7819369464998822,1.0873513517933728,1.0818601938347694,2.6650068351267837,16.71797014326688,AWGN,QPSK
0.01600277363266749,-0.0007983780542845427,0.7386929922481615,0.7358784832057877,0.5456673367965424,0.5415171420452508,0.014025525111174017,1.0219839450440953,0.20734035083735344,0.042990021085356815,-0.019995039474108023,1.7557189787653351,1.3113649163556598,1.3137399300470318,4.504898603757378,10.44746376881858,AWGN,QPSK
0.019089101274625053,0.0043707227535456274,0.7103508762292535,0.7114406923913748,0.5045983673596682,0.5061478587903186,-0.0014679356383127992,1.0028611645162964,0.07347930225489345,0.00539920785986599,0.010230502063215616,1.737798821092904,1.045984075694155,1.0423498636665234,2.0974820927962496,19.73449576541396,Rayleigh,QPSK
0.0005124203420857361,0.0034121399972367713,0.7080603980189712,0.7071458928313473,0.5013495272427839,0.5000553137482434,0.0005040658375456278,1.0003528871522074,0.026661722210658184,0.0007108474312383039,0.00506872637610225,1.756098951813941,1.0057267527657814,1.0057508880939827,0.7993811627711799,28.40895567566268,Rayleigh,QPSK
0.0016632765702412338,-0.007870435509173554,0.7157294805491858,0.7148951739243352,0.5122686893272074,0.5110751097003055,0.0039951449349599315,1.0057731841391628,0.10876033899421181,0.01182881133813587,-0.016484557177396577,1.7577970754384025,1.0924271829784598,1.0897740798166846,3.0650880756403964,16.166124000831182,Rayleigh,QPSK
-0.025014552200417504,0.013761118707716229,0.7089962091408627,0.7101722182512796,0.5026756245761139,0.5043445795759431,-0.004689883844686894,1.0020987286919922,0.06027800855888857,0.003633438315825443,0.03847375895082939,1.7803781478307614,1.0350405344042501,1.0290400147190548,1.7063707666760566,21.40825226001913,Rayleigh,QPSK
-0.0004911214160973116,0.009589203066348011,0.7896759670826293,0.7950459136522378,0.6235881329878858,0.6320980048151215,0.0017773339911174484,1.0663956428204453,0.3443525298183093,0.1185786647922696,0.026485717171132607,1.7906177494595876,1.7400466443498257,1.702964570253705,6.485572549100374,6.054136277003018,Rayleigh,QPSK
-0.002542648541924978,0.001508536522565796,0.71039323321106,0.7105883109846849,0.5046585457920635,0.5049357477080673,0.009946822712844612,1.002818164667514,0.06291870037641387,0.003958762857056942,-0.01481923844782382,1.7600926960930054,1.0306300325968731,1.0314670149976286,1.8554057326325866,21.088468433576946,AWGN,QPSK
0.012515793279282655,0.007239851756049687,0.707469552208775,0.7086469771444439,0.5005131673024847,0.502180538215958,0.0064147755597437385,1.0004451095118971,0.04485921206430588,0.0020123489070303664,0.006566775945511585,1.744118148876663,1.016960781436174,1.0171562678324355,1.2195672980315813,24.004240346415493,Rayleigh,QPSK
-0.006593997789889397,0.013829792048906938,0.7085230420053396,0.7087529905150729,0.5020049010525002,0.502330801564059,-0.008787307640303305,1.0010549234719208,0.04959321288397002,0.00245948676415477,0.043009276056910885,1.7628852283051395,1.0203161103023197,1.0211264399755189,1.4553525034723722,23.03777286130339,Rayleigh,QPSK
0.008679060400165334,0.003511240318798504,0.7077199472769118,0.7077319324774537,0.5008675237736347,0.500884488248271,-0.002552311587444117,1.0003640824136626,0.03333720949003866,0.0011113695365827236,0.013540109191297122,1.7479966603191035,1.0094473685292258,1.0088369024341464,1.0139774246056068,26.60557938779128,AWGN,QPSK
-0.005427446217564958,-0.0010965449330749301,0.7090135097850275,0.7097050147032357,0.5027001570576833,0.50368120789492,0.008047678286248201,1.00149103256239,0.058546872102236074,0.0034277362329555887,-0.011033000927688733,1.7615956482830435,1.0271355754056515,1.026691537364137,1.5931348713440332,21.61074452027408,Rayleigh,QPSK
-0.012767313261020178,-0.006600284389279545,0.7139658107882273,0.7150576185397247,0.5097471789744908,0.5113073978317025,-0.009813260360485609,1.0049590526727625,0.10638819154013945,0.0113184472991814,0.005725247763514354,1.7712221786127933,1.0906494372419762,1.0859861529777974,2.7160301817173726,16.39332560453039,AWGN,QPSK
0.005392477291316146,-0.008030801575882922,0.7210723006866478,0.7212339823959013,0.5199452628175355,0.5201784573626512,0.012728780066337275,1.009839546317911,0.14297336625368628,0.020441383457910717,-0.03304180350601165,1.7550236425852759,1.156645351896171,1.1518985372100174,3.3875826728262135,14.053549902812192,Rayleigh,QPSK
-0.019345770210975846,0.020303981816798673,0.7194307334385208,0.7174592815257607,0.517580580215888,0.5147478206474607,0.012282262700693668,1.0065114170629628,0.14159688798814773,0.020049678687928053,0.028655210941470714,1.783130605672588,1.15829121409177,1.1570736108382986,3.578134669500275,13.928224628134293,AWGN,QPSK
0.004628897228181685,-0.0033004827334624895,0.8083018875732063,0.808408049287574,0.6533519414544082,0.6535235741529408,-0.010793844870220686,1.0846497390984544,0.3611686295303437,0.13044277895682663,-0.009011515477045455,1.787870802798528,1.7661286433348589,1.780191425666968,6.404131456745036,5.4536831397831484,Rayleigh,QPSK
-0.0014232418276308543,0.002633838985656634,0.71410245682233,0.7151788339572009,0.5099423188396877,0.5114807645403816,-0.0030811291614571013,1.006247423894828,0.09433010129430319,0.008898168010193502,0.011400335898008915,1.7598173084996558,1.0700459754674638,1.0700598952828495,2.357359458276579,17.41178112906408,Rayleigh,QPSK
-0.017432338345154823,0.00936948453663327,0.7213294141239528,0.7237898894199788,0.520316123680405,0.5238718040265851,0.006874509901399252,1.0116264873028855,0.1455728393446983,0.021191451554877342,0.0075538827705876775,1.7765142062226915,1.1587184522061378,1.1570087035307213,3.7033841017295845,13.74118923958222,Rayleigh,QPSK
-0.006417433896710566,0.0015517317704043987,0.7095910575007773,0.7109600046774612,0.5035194688850715,0.5054641282509758,-0.011372135159407083,1.002217427284635,0.06773047255350326,0.004587416912320858,0.019178724735439957,1.763312545630126,1.035938053361943,1.036299739043577,1.9143277709487205,20.30959275084579,AWGN,QPSK
-0.0027157817996785022,0.01597877319307567,0.7225263911243719,0.7168720060437375,0.5220443858712088,0.5139054730491723,-0.013197908039213559,1.0078230492009403,0.14319656798694383,0.020505257083239425,0.04594514182773583,1.7668716456711406,1.1611507670245405,1.157487462084127,4.060508560437325,13.81040730469292,AWGN,QPSK
0.011416383338738685,0.003027184368986846,0.7079684716976817,0.7089801718044602,0.5012193569179512,0.5026528840118819,-0.006691468575824084,1.0006716789695753,0.05165200375382209,0.0026679294917848514,0.016173717571087595,1.7454454726244049,1.0223887528439715,1.0208100177064265,1.5049324405911553,22.746420287773546,AWGN,QPSK
-0.0013288642819507502,0.013468181019304108,0.709784997213023,0.7078909601467226,0.503794742268691,0.5011096114574488,-0.005480905370330629,1.0011656838932188,0.05248604482157239,0.0027547849010121058,0.04146997616972981,1.7582233907844462,1.0214412586426729,1.0234893936488145,1.4144352778830993,22.56278094870186,Rayleigh,QPSK
0.008814066154649206,-0.00011607708910397029,0.7327337554651298,0.7319562720768535,0.5368987563980325,0.5357599842326448,0.004512566266473535,1.0193560917716442,0.18343827309148422,0.03364960003478594,-0.011752548848857644,1.7582169513412698,1.247892555981984,1.2457791108806628,4.310442150634075,11.657468227672723,Rayleigh,QPSK
-0.011260695506775225,-0.006255215129747712,0.7167658525268509,0.7158860157879228,0.5137532873485433,0.512492787600706,0.0009708392646909093,1.0067985828837438,0.11299831605891393,0.012768619432150205,-0.011311118964602412,1.7703256047896547,1.101396537973609,1.1047199868239617,3.102139612593141,15.680000525119246,AWGN,QPSK
-0.0024114186876559407,0.007160868821602339,0.7324875390605667,0.7340493581957094,0.5365379948790052,0.5388284602675328,-0.0010097778820045492,1.0170499660902796,0.2025658278305265,0.04103291460466651,0.013158462550517284,1.7674200619524159,1.3002148599076693,1.2906188993834775,4.363694790135504,10.66612318779047,AWGN,QPSK
-0.014169653117207926,-0.008997335262640955,0.7730863625400999,0.7706211549403154,0.5976625239454828,0.5938569644415456,0.008736415451635338,1.048228268678576,0.3049896985824834,0.0930187162414341,-0.02715214884925502,1.7981555521733428,1.6240170573592172,1.5961690191709428,6.579616065968269,7.090562019034409,Rayleigh,QPSK
0.002608717420203889,-0.0019788480410309166,0.707095136294072,0.7076708100933051,0.4999835317707321,0.5007979754581148,-0.005652308650810737,1.0000551862883094,0.02611231228463123,0.0006818528528501031,0.0021076708601020545,1.7536795732194457,1.0056405353705022,1.005433510031297,0.8016961375752247,28.58405347355983,Rayleigh,QPSK
-0.008154930083891829,0.015685685297846575,0.81020009817792,0.808262243387676,0.6564241990875113,0.6532878540860788,0.01098765547483978,1.0830914337017545,0.37005073033761754,0.13693754302340413,0.014337126016450343,1.8039453897227915,1.8379705124725232,1.8330951820837458,6.760173540090757,5.112812613449847,Rayleigh,QPSK
